File,Window,Time Start,Time End,Predicted,Ground Truth
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,23,23.0,24.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,24,24.0,25.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,25,25.0,26.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,26,26.0,27.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,27,27.0,28.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,28,28.0,29.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,29,29.0,30.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,30,30.0,31.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,31,31.0,32.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,32,32.0,33.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,33,33.0,34.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,34,34.0,35.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,35,35.0,36.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,36,36.0,37.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,37,37.0,38.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,38,38.0,39.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,39,39.0,40.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,40,40.0,41.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,41,41.0,42.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,42,42.0,43.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,43,43.0,44.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,44,44.0,45.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,45,45.0,46.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,46,46.0,47.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,47,47.0,48.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,48,48.0,49.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,49,49.0,50.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,50,50.0,51.0,Walrus,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,51,51.0,52.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,52,52.0,53.0,Killer Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,53,53.0,54.0,Killer Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,54,54.0,55.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,55,55.0,56.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,56,56.0,57.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,57,57.0,58.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,58,58.0,59.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,59,59.0,60.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,60,60.0,61.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,61,61.0,62.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,62,62.0,63.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,63,63.0,64.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,64,64.0,65.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,65,65.0,66.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,66,66.0,67.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,67,67.0,68.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,68,68.0,69.0,Humpback Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,69,69.0,70.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,70,70.0,71.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,71,71.0,72.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,72,72.0,73.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,73,73.0,74.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,74,74.0,75.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,75,75.0,76.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,76,76.0,77.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,77,77.0,78.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,78,78.0,79.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,79,79.0,80.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,80,80.0,81.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,81,81.0,82.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,82,82.0,83.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,83,83.0,84.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,84,84.0,85.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,85,85.0,86.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,86,86.0,87.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,87,87.0,88.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,88,88.0,89.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,89,89.0,90.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,90,90.0,91.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,91,91.0,92.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,92,92.0,93.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,93,93.0,94.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,94,94.0,95.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,95,95.0,96.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,96,96.0,97.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,97,97.0,98.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,98,98.0,99.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,99,99.0,100.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,100,100.0,101.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,101,101.0,102.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,102,102.0,103.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,103,103.0,104.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,104,104.0,105.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,105,105.0,106.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,106,106.0,107.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,107,107.0,108.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,108,108.0,109.0,Walrus,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,109,109.0,110.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,110,110.0,111.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,111,111.0,112.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,112,112.0,113.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,113,113.0,114.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,114,114.0,115.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,115,115.0,116.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,116,116.0,117.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,117,117.0,118.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,118,118.0,119.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,119,119.0,120.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,120,120.0,121.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,121,121.0,122.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,122,122.0,123.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,123,123.0,124.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,124,124.0,125.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,125,125.0,126.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,126,126.0,127.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,127,127.0,128.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,128,128.0,129.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,129,129.0,130.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,130,130.0,131.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,131,131.0,132.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,132,132.0,133.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,133,133.0,134.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,134,134.0,135.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,135,135.0,136.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,136,136.0,137.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,137,137.0,138.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,138,138.0,139.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,139,139.0,140.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,140,140.0,141.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,141,141.0,142.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,142,142.0,143.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,143,143.0,144.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,144,144.0,145.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,145,145.0,146.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,146,146.0,147.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,147,147.0,148.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,148,148.0,149.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,149,149.0,150.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,150,150.0,151.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,151,151.0,152.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,152,152.0,153.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,153,153.0,154.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,154,154.0,155.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,155,155.0,156.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,156,156.0,157.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,157,157.0,158.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,158,158.0,159.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,159,159.0,160.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,160,160.0,161.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,161,161.0,162.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,162,162.0,163.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,163,163.0,164.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,164,164.0,165.0,Beluga White Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,165,165.0,166.0,Walrus,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,166,166.0,167.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,167,167.0,168.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,168,168.0,169.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,169,169.0,170.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,170,170.0,171.0,Harp Seal,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,171,171.0,172.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,172,172.0,173.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,173,173.0,174.0,khong,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,174,174.0,175.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,175,175.0,176.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,176,176.0,177.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,177,177.0,178.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,178,178.0,179.0,White-beaked Dolphin,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,179,179.0,180.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,180,180.0,181.0,Sperm Whale,White-beaked Dolphin
audio2025_rec/White-beaked Dolphin/White-beaked Dolphin.wav,181,181.0,181.4871875,Walrus,White-beaked Dolphin
audio2025_rec/khong/khong.wav,0,0.0,1.0,khong,khong
audio2025_rec/khong/khong.wav,1,1.0,2.0,khong,khong
audio2025_rec/khong/khong.wav,2,2.0,3.0,khong,khong
audio2025_rec/khong/khong.wav,3,3.0,4.0,khong,khong
audio2025_rec/khong/khong.wav,4,4.0,5.0,khong,khong
audio2025_rec/khong/khong.wav,5,5.0,6.0,khong,khong
audio2025_rec/khong/khong.wav,6,6.0,7.0,khong,khong
audio2025_rec/khong/khong.wav,7,7.0,8.0,khong,khong
audio2025_rec/khong/khong.wav,8,8.0,9.0,khong,khong
audio2025_rec/khong/khong.wav,9,9.0,10.0,Harp Seal,khong
audio2025_rec/khong/khong.wav,10,10.0,11.0,khong,khong
audio2025_rec/khong/khong.wav,11,11.0,12.0,khong,khong
audio2025_rec/khong/khong.wav,12,12.0,13.0,khong,khong
audio2025_rec/khong/khong.wav,13,13.0,14.0,khong,khong
audio2025_rec/khong/khong.wav,14,14.0,15.0,khong,khong
audio2025_rec/khong/khong.wav,15,15.0,16.0,khong,khong
audio2025_rec/khong/khong.wav,16,16.0,17.0,khong,khong
audio2025_rec/khong/khong.wav,17,17.0,18.0,khong,khong
audio2025_rec/khong/khong.wav,18,18.0,19.0,khong,khong
audio2025_rec/khong/khong.wav,19,19.0,20.0,khong,khong
audio2025_rec/khong/khong.wav,20,20.0,21.0,khong,khong
audio2025_rec/khong/khong.wav,21,21.0,22.0,khong,khong
audio2025_rec/khong/khong.wav,22,22.0,23.0,khong,khong
audio2025_rec/khong/khong.wav,23,23.0,24.0,khong,khong
audio2025_rec/khong/khong.wav,24,24.0,25.0,khong,khong
audio2025_rec/khong/khong.wav,25,25.0,26.0,khong,khong
audio2025_rec/khong/khong.wav,26,26.0,27.0,khong,khong
audio2025_rec/khong/khong.wav,27,27.0,28.0,khong,khong
audio2025_rec/khong/khong.wav,28,28.0,29.0,khong,khong
audio2025_rec/khong/khong.wav,29,29.0,30.0,khong,khong
audio2025_rec/khong/khong.wav,30,30.0,31.0,khong,khong
audio2025_rec/khong/khong.wav,31,31.0,32.0,khong,khong
audio2025_rec/khong/khong.wav,32,32.0,33.0,khong,khong
audio2025_rec/khong/khong.wav,33,33.0,34.0,khong,khong
audio2025_rec/khong/khong.wav,34,34.0,35.0,khong,khong
audio2025_rec/khong/khong.wav,35,35.0,36.0,khong,khong
audio2025_rec/khong/khong.wav,36,36.0,37.0,khong,khong
audio2025_rec/khong/khong.wav,37,37.0,38.0,khong,khong
audio2025_rec/khong/khong.wav,38,38.0,39.0,khong,khong
audio2025_rec/khong/khong.wav,39,39.0,40.0,khong,khong
audio2025_rec/khong/khong.wav,40,40.0,41.0,khong,khong
audio2025_rec/khong/khong.wav,41,41.0,42.0,khong,khong
audio2025_rec/khong/khong.wav,42,42.0,43.0,khong,khong
audio2025_rec/khong/khong.wav,43,43.0,44.0,khong,khong
audio2025_rec/khong/khong.wav,44,44.0,45.0,khong,khong
audio2025_rec/khong/khong.wav,45,45.0,46.0,khong,khong
audio2025_rec/khong/khong.wav,46,46.0,47.0,khong,khong
audio2025_rec/khong/khong.wav,47,47.0,48.0,khong,khong
audio2025_rec/khong/khong.wav,48,48.0,49.0,khong,khong
audio2025_rec/khong/khong.wav,49,49.0,50.0,khong,khong
audio2025_rec/khong/khong.wav,50,50.0,51.0,khong,khong
audio2025_rec/khong/khong.wav,51,51.0,52.0,khong,khong
audio2025_rec/khong/khong.wav,52,52.0,53.0,khong,khong
audio2025_rec/khong/khong.wav,53,53.0,54.0,khong,khong
audio2025_rec/khong/khong.wav,54,54.0,55.0,khong,khong
audio2025_rec/khong/khong.wav,55,55.0,56.0,khong,khong
audio2025_rec/khong/khong.wav,56,56.0,57.0,khong,khong
audio2025_rec/khong/khong.wav,57,57.0,58.0,khong,khong
audio2025_rec/khong/khong.wav,58,58.0,59.0,khong,khong
audio2025_rec/khong/khong.wav,59,59.0,60.0,khong,khong
audio2025_rec/khong/khong.wav,60,60.0,61.0,khong,khong
audio2025_rec/khong/khong.wav,61,61.0,62.0,khong,khong
audio2025_rec/khong/khong.wav,62,62.0,63.0,khong,khong
audio2025_rec/khong/khong.wav,63,63.0,64.0,khong,khong
audio2025_rec/khong/khong.wav,64,64.0,65.0,khong,khong
audio2025_rec/khong/khong.wav,65,65.0,66.0,khong,khong
audio2025_rec/khong/khong.wav,66,66.0,67.0,khong,khong
audio2025_rec/khong/khong.wav,67,67.0,68.0,khong,khong
audio2025_rec/khong/khong.wav,68,68.0,69.0,khong,khong
audio2025_rec/khong/khong.wav,69,69.0,70.0,khong,khong
audio2025_rec/khong/khong.wav,70,70.0,71.0,khong,khong
audio2025_rec/khong/khong.wav,71,71.0,72.0,khong,khong
audio2025_rec/khong/khong.wav,72,72.0,73.0,khong,khong
audio2025_rec/khong/khong.wav,73,73.0,74.0,khong,khong
audio2025_rec/khong/khong.wav,74,74.0,75.0,khong,khong
audio2025_rec/khong/khong.wav,75,75.0,76.0,khong,khong
audio2025_rec/khong/khong.wav,76,76.0,77.0,khong,khong
audio2025_rec/khong/khong.wav,77,77.0,78.0,khong,khong
audio2025_rec/khong/khong.wav,78,78.0,79.0,khong,khong
audio2025_rec/khong/khong.wav,79,79.0,80.0,khong,khong
audio2025_rec/khong/khong.wav,80,80.0,81.0,khong,khong
audio2025_rec/khong/khong.wav,81,81.0,82.0,khong,khong
audio2025_rec/khong/khong.wav,82,82.0,83.0,Walrus,khong
audio2025_rec/khong/khong.wav,83,83.0,84.0,khong,khong
audio2025_rec/khong/khong.wav,84,84.0,85.0,khong,khong
audio2025_rec/khong/khong.wav,85,85.0,86.0,khong,khong
audio2025_rec/khong/khong.wav,86,86.0,87.0,khong,khong
audio2025_rec/khong/khong.wav,87,87.0,88.0,khong,khong
audio2025_rec/khong/khong.wav,88,88.0,89.0,khong,khong
audio2025_rec/khong/khong.wav,89,89.0,90.0,khong,khong
audio2025_rec/khong/khong.wav,90,90.0,91.0,khong,khong
audio2025_rec/khong/khong.wav,91,91.0,92.0,khong,khong
audio2025_rec/khong/khong.wav,92,92.0,93.0,khong,khong
audio2025_rec/khong/khong.wav,93,93.0,94.0,khong,khong
audio2025_rec/khong/khong.wav,94,94.0,95.0,khong,khong
audio2025_rec/khong/khong.wav,95,95.0,96.0,khong,khong
audio2025_rec/khong/khong.wav,96,96.0,97.0,khong,khong
audio2025_rec/khong/khong.wav,97,97.0,98.0,khong,khong
audio2025_rec/khong/khong.wav,98,98.0,99.0,khong,khong
audio2025_rec/khong/khong.wav,99,99.0,100.0,khong,khong
audio2025_rec/khong/khong.wav,100,100.0,101.0,khong,khong
audio2025_rec/khong/khong.wav,101,101.0,102.0,khong,khong
audio2025_rec/khong/khong.wav,102,102.0,103.0,khong,khong
audio2025_rec/khong/khong.wav,103,103.0,104.0,khong,khong
audio2025_rec/khong/khong.wav,104,104.0,105.0,khong,khong
audio2025_rec/khong/khong.wav,105,105.0,106.0,khong,khong
audio2025_rec/khong/khong.wav,106,106.0,107.0,khong,khong
audio2025_rec/khong/khong.wav,107,107.0,108.0,khong,khong
audio2025_rec/khong/khong.wav,108,108.0,109.0,khong,khong
audio2025_rec/khong/khong.wav,109,109.0,110.0,khong,khong
audio2025_rec/khong/khong.wav,110,110.0,111.0,khong,khong
audio2025_rec/khong/khong.wav,111,111.0,112.0,khong,khong
audio2025_rec/khong/khong.wav,112,112.0,113.0,khong,khong
audio2025_rec/khong/khong.wav,113,113.0,114.0,khong,khong
audio2025_rec/khong/khong.wav,114,114.0,115.0,khong,khong
audio2025_rec/khong/khong.wav,115,115.0,116.0,khong,khong
audio2025_rec/khong/khong.wav,116,116.0,117.0,khong,khong
audio2025_rec/khong/khong.wav,117,117.0,118.0,khong,khong
audio2025_rec/khong/khong.wav,118,118.0,119.0,khong,khong
audio2025_rec/khong/khong.wav,119,119.0,120.0,khong,khong
audio2025_rec/khong/khong.wav,120,120.0,121.0,khong,khong
audio2025_rec/khong/khong.wav,121,121.0,122.0,khong,khong
audio2025_rec/khong/khong.wav,122,122.0,123.0,khong,khong
