File,Window,Time Start,Time End,Predicted,Ground Truth
clean/White-beaked Dolphin/White-beaked Dolphin_47.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_48.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_49.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_50.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_51.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_52.wav,0,0.0,1.0,Killer Whale,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_53.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_54.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_55.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_56.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_57.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_58.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_59.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_60.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_61.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_62.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_63.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_64.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_65.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_66.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_67.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_68.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_69.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_70.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_71.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_72.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_73.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_74.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_75.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_76.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_77.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_78.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_79.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_80.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_81.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_82.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_83.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_84.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_85.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_86.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_87.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_88.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_89.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_90.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_91.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_92.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_93.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_94.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_95.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_96.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_97.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_98.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_99.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_100.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_101.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_102.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_103.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_104.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_105.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_106.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_107.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_108.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_109.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_110.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_111.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_112.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_113.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_114.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_115.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_116.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_117.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_118.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_119.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_120.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_121.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_122.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_123.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_124.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_125.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_126.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_127.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_128.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_129.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_130.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_131.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_132.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_133.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_134.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_135.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_136.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_137.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_138.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_139.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_140.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_141.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_142.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_143.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_144.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_145.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_146.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_147.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_148.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_149.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_150.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_151.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_152.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_153.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_154.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_155.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_156.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_157.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_158.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_159.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_160.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_161.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_162.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_163.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_164.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_165.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_166.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_167.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_168.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_169.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_170.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_171.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_172.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_173.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_174.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_175.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_176.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_177.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_178.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_179.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/White-beaked Dolphin/White-beaked Dolphin_180.wav,0,0.0,1.0,White-beaked Dolphin,White-beaked Dolphin
clean/khong/khong_0.wav,0,0.0,1.0,khong,khong
clean/khong/khong_1.wav,0,0.0,1.0,khong,khong
clean/khong/khong_2.wav,0,0.0,1.0,khong,khong
clean/khong/khong_3.wav,0,0.0,1.0,khong,khong
clean/khong/khong_4.wav,0,0.0,1.0,khong,khong
clean/khong/khong_5.wav,0,0.0,1.0,khong,khong
clean/khong/khong_6.wav,0,0.0,1.0,khong,khong
clean/khong/khong_7.wav,0,0.0,1.0,khong,khong
clean/khong/khong_8.wav,0,0.0,1.0,khong,khong
clean/khong/khong_9.wav,0,0.0,1.0,khong,khong
clean/khong/khong_10.wav,0,0.0,1.0,khong,khong
clean/khong/khong_11.wav,0,0.0,1.0,khong,khong
clean/khong/khong_12.wav,0,0.0,1.0,khong,khong
clean/khong/khong_13.wav,0,0.0,1.0,Bearded Seal,khong
clean/khong/khong_14.wav,0,0.0,1.0,khong,khong
clean/khong/khong_15.wav,0,0.0,1.0,khong,khong
clean/khong/khong_16.wav,0,0.0,1.0,khong,khong
clean/khong/khong_17.wav,0,0.0,1.0,khong,khong
clean/khong/khong_18.wav,0,0.0,1.0,khong,khong
clean/khong/khong_19.wav,0,0.0,1.0,khong,khong
clean/khong/khong_20.wav,0,0.0,1.0,khong,khong
clean/khong/khong_21.wav,0,0.0,1.0,khong,khong
clean/khong/khong_22.wav,0,0.0,1.0,khong,khong
clean/khong/khong_23.wav,0,0.0,1.0,khong,khong
clean/khong/khong_24.wav,0,0.0,1.0,khong,khong
clean/khong/khong_25.wav,0,0.0,1.0,khong,khong
clean/khong/khong_26.wav,0,0.0,1.0,khong,khong
clean/khong/khong_27.wav,0,0.0,1.0,khong,khong
clean/khong/khong_28.wav,0,0.0,1.0,khong,khong
clean/khong/khong_29.wav,0,0.0,1.0,khong,khong
clean/khong/khong_30.wav,0,0.0,1.0,khong,khong
clean/khong/khong_31.wav,0,0.0,1.0,khong,khong
clean/khong/khong_32.wav,0,0.0,1.0,khong,khong
clean/khong/khong_33.wav,0,0.0,1.0,khong,khong
clean/khong/khong_34.wav,0,0.0,1.0,khong,khong
clean/khong/khong_35.wav,0,0.0,1.0,khong,khong
clean/khong/khong_36.wav,0,0.0,1.0,khong,khong
clean/khong/khong_37.wav,0,0.0,1.0,Pantropical Spotted Dolphin,khong
clean/khong/khong_38.wav,0,0.0,1.0,khong,khong
clean/khong/khong_39.wav,0,0.0,1.0,khong,khong
clean/khong/khong_40.wav,0,0.0,1.0,khong,khong
clean/khong/khong_41.wav,0,0.0,1.0,khong,khong
clean/khong/khong_42.wav,0,0.0,1.0,khong,khong
clean/khong/khong_43.wav,0,0.0,1.0,khong,khong
clean/khong/khong_44.wav,0,0.0,1.0,khong,khong
clean/khong/khong_45.wav,0,0.0,1.0,khong,khong
clean/khong/khong_46.wav,0,0.0,1.0,khong,khong
clean/khong/khong_47.wav,0,0.0,1.0,khong,khong
clean/khong/khong_48.wav,0,0.0,1.0,khong,khong
clean/khong/khong_49.wav,0,0.0,1.0,khong,khong
clean/khong/khong_50.wav,0,0.0,1.0,khong,khong
clean/khong/khong_51.wav,0,0.0,1.0,khong,khong
clean/khong/khong_52.wav,0,0.0,1.0,khong,khong
clean/khong/khong_53.wav,0,0.0,1.0,khong,khong
clean/khong/khong_54.wav,0,0.0,1.0,khong,khong
clean/khong/khong_55.wav,0,0.0,1.0,khong,khong
clean/khong/khong_56.wav,0,0.0,1.0,khong,khong
clean/khong/khong_57.wav,0,0.0,1.0,khong,khong
clean/khong/khong_58.wav,0,0.0,1.0,khong,khong
clean/khong/khong_59.wav,0,0.0,1.0,khong,khong
clean/khong/khong_60.wav,0,0.0,1.0,khong,khong
clean/khong/khong_61.wav,0,0.0,1.0,khong,khong
clean/khong/khong_62.wav,0,0.0,1.0,khong,khong
clean/khong/khong_63.wav,0,0.0,1.0,khong,khong
clean/khong/khong_64.wav,0,0.0,1.0,khong,khong
clean/khong/khong_65.wav,0,0.0,1.0,khong,khong
clean/khong/khong_66.wav,0,0.0,1.0,khong,khong
clean/khong/khong_67.wav,0,0.0,1.0,khong,khong
clean/khong/khong_68.wav,0,0.0,1.0,khong,khong
clean/khong/khong_69.wav,0,0.0,1.0,khong,khong
clean/khong/khong_70.wav,0,0.0,1.0,khong,khong
clean/khong/khong_71.wav,0,0.0,1.0,khong,khong
clean/khong/khong_72.wav,0,0.0,1.0,khong,khong
clean/khong/khong_73.wav,0,0.0,1.0,khong,khong
clean/khong/khong_74.wav,0,0.0,1.0,khong,khong
clean/khong/khong_75.wav,0,0.0,1.0,khong,khong
clean/khong/khong_76.wav,0,0.0,1.0,khong,khong
clean/khong/khong_77.wav,0,0.0,1.0,khong,khong
clean/khong/khong_78.wav,0,0.0,1.0,khong,khong
clean/khong/khong_79.wav,0,0.0,1.0,khong,khong
clean/khong/khong_80.wav,0,0.0,1.0,khong,khong
clean/khong/khong_81.wav,0,0.0,1.0,khong,khong
clean/khong/khong_82.wav,0,0.0,1.0,Walrus,khong
clean/khong/khong_83.wav,0,0.0,1.0,khong,khong
clean/khong/khong_84.wav,0,0.0,1.0,khong,khong
clean/khong/khong_85.wav,0,0.0,1.0,khong,khong
clean/khong/khong_86.wav,0,0.0,1.0,khong,khong
clean/khong/khong_87.wav,0,0.0,1.0,khong,khong
clean/khong/khong_88.wav,0,0.0,1.0,khong,khong
clean/khong/khong_89.wav,0,0.0,1.0,khong,khong
clean/khong/khong_90.wav,0,0.0,1.0,khong,khong
clean/khong/khong_91.wav,0,0.0,1.0,khong,khong
clean/khong/khong_92.wav,0,0.0,1.0,khong,khong
clean/khong/khong_93.wav,0,0.0,1.0,khong,khong
clean/khong/khong_94.wav,0,0.0,1.0,khong,khong
clean/khong/khong_95.wav,0,0.0,1.0,khong,khong
clean/khong/khong_96.wav,0,0.0,1.0,khong,khong
clean/khong/khong_97.wav,0,0.0,1.0,khong,khong
clean/khong/khong_98.wav,0,0.0,1.0,khong,khong
clean/khong/khong_99.wav,0,0.0,1.0,khong,khong
clean/khong/khong_100.wav,0,0.0,1.0,khong,khong
clean/khong/khong_101.wav,0,0.0,1.0,khong,khong
clean/khong/khong_102.wav,0,0.0,1.0,khong,khong
clean/khong/khong_103.wav,0,0.0,1.0,khong,khong
clean/khong/khong_104.wav,0,0.0,1.0,khong,khong
clean/khong/khong_105.wav,0,0.0,1.0,khong,khong
clean/khong/khong_106.wav,0,0.0,1.0,khong,khong
clean/khong/khong_107.wav,0,0.0,1.0,khong,khong
clean/khong/khong_108.wav,0,0.0,1.0,khong,khong
clean/khong/khong_109.wav,0,0.0,1.0,khong,khong
clean/khong/khong_110.wav,0,0.0,1.0,khong,khong
clean/khong/khong_111.wav,0,0.0,1.0,khong,khong
clean/khong/khong_112.wav,0,0.0,1.0,khong,khong
clean/khong/khong_113.wav,0,0.0,1.0,khong,khong
clean/khong/khong_114.wav,0,0.0,1.0,khong,khong
clean/khong/khong_115.wav,0,0.0,1.0,khong,khong
clean/khong/khong_116.wav,0,0.0,1.0,khong,khong
clean/khong/khong_117.wav,0,0.0,1.0,khong,khong
clean/khong/khong_118.wav,0,0.0,1.0,khong,khong
clean/khong/khong_119.wav,0,0.0,1.0,khong,khong
clean/khong/khong_120.wav,0,0.0,1.0,khong,khong
clean/khong/khong_121.wav,0,0.0,1.0,khong,khong
clean/khong/khong_122.wav,0,0.0,1.0,khong,khong
clean/khong/khong_123.wav,0,0.0,1.0,khong,khong
clean/khong/khong_124.wav,0,0.0,1.0,khong,khong
clean/khong/khong_125.wav,0,0.0,1.0,khong,khong
clean/khong/khong_126.wav,0,0.0,1.0,khong,khong
clean/khong/khong_127.wav,0,0.0,1.0,khong,khong
clean/khong/khong_128.wav,0,0.0,1.0,khong,khong
clean/khong/khong_129.wav,0,0.0,1.0,khong,khong
clean/khong/khong_130.wav,0,0.0,1.0,khong,khong
clean/khong/khong_131.wav,0,0.0,1.0,khong,khong
clean/khong/khong_132.wav,0,0.0,1.0,khong,khong
clean/khong/khong_133.wav,0,0.0,1.0,khong,khong
clean/khong/khong_134.wav,0,0.0,1.0,khong,khong
clean/khong/khong_135.wav,0,0.0,1.0,khong,khong
clean/khong/khong_136.wav,0,0.0,1.0,khong,khong
clean/khong/khong_137.wav,0,0.0,1.0,khong,khong
clean/khong/khong_138.wav,0,0.0,1.0,khong,khong
clean/khong/khong_139.wav,0,0.0,1.0,khong,khong
clean/khong/khong_140.wav,0,0.0,1.0,khong,khong
clean/khong/khong_141.wav,0,0.0,1.0,khong,khong
clean/khong/khong_142.wav,0,0.0,1.0,khong,khong
clean/khong/khong_143.wav,0,0.0,1.0,khong,khong
clean/khong/khong_144.wav,0,0.0,1.0,khong,khong
clean/khong/khong_145.wav,0,0.0,1.0,khong,khong
clean/khong/khong_146.wav,0,0.0,1.0,khong,khong
clean/khong/khong_147.wav,0,0.0,1.0,khong,khong
clean/khong/khong_148.wav,0,0.0,1.0,khong,khong
clean/khong/khong_149.wav,0,0.0,1.0,khong,khong
clean/khong/khong_150.wav,0,0.0,1.0,khong,khong
clean/khong/khong_151.wav,0,0.0,1.0,khong,khong
clean/khong/khong_152.wav,0,0.0,1.0,khong,khong
clean/khong/khong_153.wav,0,0.0,1.0,khong,khong
clean/khong/khong_154.wav,0,0.0,1.0,khong,khong
clean/khong/khong_155.wav,0,0.0,1.0,khong,khong
clean/khong/khong_156.wav,0,0.0,1.0,khong,khong
clean/khong/khong_157.wav,0,0.0,1.0,khong,khong
clean/khong/khong_158.wav,0,0.0,1.0,khong,khong
clean/khong/khong_159.wav,0,0.0,1.0,khong,khong
clean/khong/khong_160.wav,0,0.0,1.0,khong,khong
clean/khong/khong_161.wav,0,0.0,1.0,khong,khong
clean/khong/khong_162.wav,0,0.0,1.0,khong,khong
